visitor_id,avg_ctr,click_count,impression_count
18524,0.5882,10,17
18525,0.4,2,5
18526,0.4348,10,23
18527,0.9474,18,19
18528,0.8281,53,64
18529,1.0,6,6
18530,0.25,2,8
18531,1.0,16,16
18532,1.0,1,1
18533,0.9565,22,23
18534,0.4138,48,116
18535,0.8,20,25
18536,0.7692,10,13
18537,0.8,28,35
18538,1.0,4,4
18539,0.274,40,146
18540,0.7174,66,92
18541,0.6471,55,85
18542,0.3846,5,13
18543,0.8,28,35
18544,0.449,22,49
18545,0.5641,22,39
18546,0.6316,24,38
18547,0.7885,41,52
18548,0.3676,50,136
18549,1.0,3,3
18550,0.4,24,60
18551,0.5882,20,34
18552,0.8,4,5
18553,0.3333,1,3
18554,0.5714,24,42
18555,0.5714,16,28
18556,0.25,1,4
18557,0.7273,24,33
18558,0.8,4,5
18559,0.6364,7,11
18560,0.75,3,4
18561,1.0,3,3
18562,0.68,51,75
18563,0.6667,6,9
18564,0.6471,11,17
18565,0.8125,39,48
18566,0.5556,15,27
18567,0.4103,32,78
18568,0.5536,31,56
18569,0.2326,20,86
18570,0.3333,3,9
18571,0.7241,21,29
18572,0.7619,16,21
18573,0.8889,24,27
18574,0.4146,17,41
18575,0.8571,6,7
18576,0.1765,3,17
18577,0.5349,23,43
18578,0.6944,25,36
18579,0.1429,1,7
18580,0.5625,9,16
18581,0.9,27,30
18582,0.4608,47,102
18583,0.5833,21,36
18584,0.8667,26,30
18585,0.5294,9,17
18586,1.0,12,12
18587,0.6471,11,17
18588,0.4085,58,142
18589,0.6667,8,12
18590,0.4947,47,95
18591,0.7273,8,11
18592,0.7628,119,156
18593,0.68,17,25
18594,0.7619,16,21
18595,0.4062,13,32
18596,0.6667,6,9
18597,0.3625,29,80
18598,0.7778,7,9
18599,0.3871,12,31
18600,0.2609,6,23
18601,0.6977,30,43
18602,0.4286,3,7
18603,0.3333,2,6
18604,0.4514,65,144
18605,0.8504,216,254
18606,0.3908,34,87
18607,0.75,24,32
18608,0.7857,11,14
18609,0.56,28,50
18610,0.6957,16,23
18611,0.381,152,399
18612,0.6788,112,165
18613,0.25,5,20
18614,0.2602,32,123
18615,0.4627,62,134
18616,0.72,18,25
18617,0.375,6,16
18618,0.6429,9,14
18619,1.0,7,7
18620,0.3864,17,44
18622,0.5625,9,16
18623,0.5,2,4
18624,0.9231,12,13
18625,0.3333,7,21
18626,0.8444,38,45
18627,0.6813,62,91
18628,0.2683,99,369
18629,0.2069,24,116
18630,0.75,24,32
18631,0.6,6,10
18632,0.75,15,20
18633,0.0,0,3
18634,0.8571,36,42
18635,0.7931,23,29
18636,1.0,6,6
18637,0.5833,49,84
18638,0.5167,31,60
18639,0.875,7,8
18640,0.3228,51,158
18641,0.7368,14,19
18642,0.4286,3,7
18643,0.4,2,5
18644,0.3148,17,54
18645,0.4444,4,9
18646,0.0,0,1
18647,0.9091,20,22
18648,1.0,7,7
18649,0.8,8,10
18650,0.7647,13,17
18651,1.0,7,7
18652,0.25,3,12
18653,0.3621,21,58
18654,0.6667,4,6
18655,0.3469,17,49
18656,0.4412,15,34
18657,0.625,5,8
18658,0.4531,58,128
18659,0.9048,19,21
18660,0.766,36,47
18661,0.4167,5,12
18662,1.0,4,4
18663,0.25,2,8
18664,0.2667,4,15
18665,0.6154,8,13
18666,0.25,1,4
18667,0.3333,4,12
18668,0.5714,8,14
18669,0.875,7,8
18670,0.4406,63,143
18671,0.7778,21,27
18672,0.7917,19,24
18673,0.625,5,8
18674,1.0,1,1
18675,0.3196,31,97
18676,0.9565,22,23
18677,0.875,7,8
18678,0.4127,26,63
18679,0.617,29,47
18680,0.7273,16,22
18681,0.6667,2,3
18682,0.5455,24,44
18683,0.5248,106,202
18684,1.0,10,10
18685,0.7273,8,11
18686,0.3103,18,58
18687,0.7778,56,72
18689,0.6957,16,23
18690,0.8333,15,18
18691,0.8627,44,51
18692,0.5,42,84
18693,0.8095,17,21
18694,0.68,17,25
18695,1.0,18,18
18696,0.8889,8,9
18697,0.72,18,25
18698,0.6667,6,9
18699,0.5455,12,22
18700,0.2511,55,219
18701,0.5,3,6
18702,0.8889,8,9
18703,0.6809,32,47
18704,0.5745,27,47
18705,0.5,11,22
18706,0.4332,94,217
18707,0.6923,18,26
18708,0.6364,7,11
18709,0.5962,31,52
18711,0.7606,54,71
18712,0.5941,60,101
18713,0.2991,35,117
18714,0.28,7,25
18715,0.6667,4,6
18716,0.5891,76,129
18717,1.0,4,4
18718,0.7917,19,24
18719,0.7368,14,19
18720,0.7,7,10
18721,0.8222,37,45
18722,0.5556,20,36
18723,0.8261,19,23
18724,0.5333,8,15
18725,0.8548,106,124
18726,0.84,21,25
18727,0.7143,15,21
18728,0.9333,28,30
18729,0.5,3,6
18730,0.3556,16,45
18731,0.6429,18,28
18732,0.6667,4,6
18733,0.8182,27,33
18734,0.8261,19,23
18735,0.8936,42,47
18736,0.619,13,21
18737,0.3103,9,29
18738,0.675,27,40
18739,0.3,15,50
18740,0.4783,11,23
18741,0.6111,11,18
18742,0.6176,21,34
18743,0.7586,22,29
18744,0.6389,23,36
18745,0.4348,30,69
18746,0.1333,4,30
18747,0.8571,6,7
18748,0.0,0,3
18749,0.5714,4,7
18750,0.6667,2,3
18751,0.2581,8,31
18752,0.7368,14,19
18753,0.6588,56,85
18754,0.8644,51,59
18755,0.5966,71,119
18756,0.5612,55,98
18757,0.8571,6,7
18758,0.95,57,60
18759,1.0,4,4
18760,0.7273,16,22
18761,0.3288,24,73
18762,1.0,1,1
18763,1.0,5,5
18764,0.88,88,100
18765,0.5789,132,228
18766,1.0,4,4
18767,0.7692,20,26
18768,0.4545,65,143
18769,0.8,12,15
18770,0.6757,25,37
18771,0.4348,10,23
18772,0.4615,6,13
18773,1.0,6,6
18774,0.75,3,4
18775,0.875,7,8
18776,0.7143,15,21
18777,0.7,14,20
18778,0.3636,4,11
18779,0.625,5,8
18780,0.2154,14,65
18781,1.0,4,4
18782,0.2745,14,51
18783,0.5366,44,82
18784,0.6429,27,42
18785,0.5128,20,39
18786,1.0,24,24
18787,1.0,3,3
18788,0.6207,18,29
18789,0.5455,6,11
18790,0.8,8,10
18791,0.9091,20,22
18792,0.75,6,8
18793,0.6923,18,26
18794,1.0,9,9
18795,0.518,158,305
18796,0.875,7,8
18797,0.1887,30,159
18798,0.5082,31,61
18799,0.5224,35,67
18800,1.0,11,11
18801,0.3293,27,82
18802,0.4783,44,92
18803,0.8857,31,35
18804,0.5,5,10
18805,0.8182,18,22
18806,0.6875,33,48
18807,1.0,16,16
18808,0.8485,28,33
18809,0.3793,33,87
18810,0.6316,12,19
18811,0.5,4,8
18812,0.0,0,2
18813,0.0,0,5
18814,0.85,17,20
18815,0.4088,65,159
18816,0.5714,4,7
18817,0.7143,5,7
18818,0.5833,7,12
18819,0.6667,6,9
18820,0.8983,53,59
18821,0.8519,23,27
18822,0.5,19,38
18823,0.0,0,4
18824,0.8,4,5
18825,0.1356,8,59
18826,1.0,19,19
18827,0.9375,15,16
18828,0.5,17,34
18829,1.0,2,2
18830,1.0,3,3
18831,0.2353,12,51
18832,0.5,1,2
18833,0.2566,29,113
18834,0.6338,45,71
18835,1.0,4,4
18836,1.0,7,7
18837,0.3881,26,67
18838,0.7727,34,44
18839,0.4,2,5
18841,1.0,21,21
18842,0.3333,5,15
18843,0.4554,46,101
18844,1.0,1,1
18845,0.5714,4,7
18846,0.9744,38,39
18847,0.6957,16,23
18848,1.0,15,15
18849,0.9062,58,64
18850,0.0,0,4
18851,0.8654,45,52
18852,0.5455,12,22
18853,0.75,3,4
18854,0.9492,56,59
18855,0.375,9,24
18856,0.3571,10,28
18857,0.7273,8,11
18858,0.5208,50,96
18859,0.4419,38,86
18860,0.4444,44,99
18861,0.8,4,5
18862,0.8333,10,12
18863,0.7059,12,17
18864,0.5828,95,163
18865,0.75,6,8
18866,0.3761,41,109
18867,0.6286,22,35
18868,0.4,2,5
18869,0.6273,69,110
18870,1.0,3,3
18871,1.0,18,18
18872,0.4545,10,22
18873,0.5,3,6
18874,0.3,6,20
18875,0.5844,45,77
18876,0.0,0,3
18877,0.814,105,129
18878,0.3564,36,101
18879,0.2857,2,7
18880,0.3723,51,137
18881,0.5,11,22
18882,0.5,4,8
18883,0.5385,7,13
18884,0.5,3,6
18885,0.75,3,4
18886,0.6087,14,23
18887,0.4359,34,78
18888,0.7869,48,61
18889,0.7143,5,7
18890,0.7895,15,19
18891,0.7143,10,14
18892,0.4818,66,137
18893,0.3647,97,266
18894,0.8293,34,41
18895,0.7368,28,38
18896,0.7778,7,9
18897,0.6761,48,71
18898,0.0,0,2
18899,0.4286,3,7
18900,0.9796,48,49
18901,0.3422,64,187
18902,0.5179,29,56
18903,0.7143,40,56
18904,0.8571,18,21
18905,1.0,3,3
18906,0.5455,30,55
18907,0.5507,114,207
18908,0.6667,2,3
18909,0.871,27,31
18910,0.6765,23,34
18911,0.3651,46,126
18912,0.6296,17,27
18913,0.8,28,35
18914,0.1429,2,14
18915,0.6389,23,36
18916,0.25,5,20
18917,0.5833,7,12
18918,0.8889,8,9
18919,0.9091,10,11
18920,1.0,7,7
18921,0.625,5,8
18922,0.7654,62,81
18923,0.6667,4,6
18924,0.5278,19,36
18925,0.5167,31,60
18926,1.0,12,12
18927,0.5,2,4
18928,0.7143,5,7
18929,0.3704,20,54
18930,0.3333,2,6
18931,1.0,4,4
18932,0.6364,70,110
18933,0.75,6,8
18934,0.875,7,8
18935,0.9167,11,12
18936,0.8261,19,23
18937,0.7037,19,27
18938,0.75,6,8
18939,0.5556,5,9
18940,0.4211,8,19
18941,0.7368,42,57
18942,0.6875,11,16
18943,0.75,6,8
18944,1.0,13,13
18945,1.0,2,2
18946,0.4054,15,37
18947,0.7222,13,18
18948,1.0,2,2
18949,0.3537,52,147
18950,0.2188,7,32
18951,0.5366,22,41
18952,0.0435,1,23
18953,0.8421,16,19
18954,0.9615,50,52
18955,0.85,51,60
18956,0.5,5,10
18957,0.5556,20,36
18958,0.6667,82,123
18959,1.0,10,10
18960,0.6111,33,54
18961,1.0,2,2
18962,0.4471,38,85
18963,1.0,2,2
18964,0.74,37,50
18965,1.0,13,13
18966,0.4545,5,11
18967,0.625,20,32
18968,0.7763,59,76
18969,0.7797,46,59
18970,0.4898,24,49
18971,0.7315,109,149
18972,0.1932,17,88
18973,0.7143,5,7
18974,0.5714,4,7
18975,0.48,48,100
18976,0.56,28,50
18977,0.292,33,113
18978,0.8182,9,11
18979,0.9592,47,49
18980,0.3293,27,82
18981,0.6667,20,30
18982,0.4937,39,79
18983,0.8696,20,23
18984,0.6562,21,32
18985,0.6,3,5
18986,0.3077,4,13
18987,0.5385,35,65
18988,0.6211,59,95
18989,1.0,11,11
18990,0.3571,5,14
18991,0.25,3,12
18992,0.6724,78,116
18993,0.775,31,40
18994,0.35,21,60
18995,0.75,6,8
18996,0.1111,11,99
18997,0.8333,10,12
18998,0.7576,50,66
18999,0.3714,26,70
19000,0.8889,16,18
19001,0.6809,32,47
19002,1.0,7,7
19003,0.4865,18,37
19004,0.6842,13,19
19005,1.0,5,5
19006,0.8095,17,21
19007,0.2703,10,37
19008,0.4818,66,137
19009,0.8333,5,6
19010,0.902,46,51
19011,1.0,12,12
19012,0.8571,12,14
19013,0.8542,41,48
19014,0.6667,6,9
19015,0.6923,9,13
19016,0.8333,5,6
19017,0.6977,30,43
19018,1.0,20,20
19019,0.4407,26,59
19020,0.6667,12,18
19021,0.9333,14,15
19022,0.6,6,10
19023,0.8571,6,7
19024,0.9091,10,11
19025,0.5,3,6
19026,0.6667,4,6
19027,0.1304,6,46
19028,1.0,4,4
19029,0.75,12,16
19030,0.5714,12,21
19031,0.6322,55,87
19032,0.4615,12,26
19033,0.6667,16,24
19034,0.4091,9,22
19035,0.5862,34,58
19036,0.6667,2,3
19037,1.0,1,1
19038,0.5455,6,11
19039,0.869,73,84
19040,0.4375,28,64
19041,0.5075,34,67
19042,0.8462,11,13
19043,0.8333,5,6
19044,0.6087,28,46
19045,0.4242,14,33
19046,0.6212,41,66
19047,0.6,6,10
19048,0.2826,13,46
19049,0.9231,12,13
19050,0.5,2,4
19051,0.7586,22,29
19052,0.9259,25,27
19053,0.697,23,33
19054,0.75,12,16
19055,1.0,7,7
19056,0.7143,5,7
19057,0.3947,15,38
19058,1.0,11,11
19059,0.5,10,20
19060,0.8966,26,29
19061,0.3684,7,19
19062,1.0,8,8
19063,0.6667,4,6
19064,0.3103,9,29
19065,0.7368,14,19
19066,0.3559,42,118
19067,0.0315,19,604
19068,0.7692,10,13
19069,0.8333,10,12
19070,0.5467,41,75
19071,0.4,6,15
19072,0.0,0,4
19073,1.0,5,5
19074,0.7273,48,66
19075,0.3947,15,38
19076,0.931,27,29
19077,0.7742,48,62
19078,0.8,4,5
19079,0.4158,42,101
19080,0.6667,4,6
19081,0.4483,13,29
19082,1.0,3,3
19083,0.875,7,8
19084,0.9091,20,22
19085,0.2587,37,143
19086,0.6,30,50
19087,0.7333,11,15
19088,0.55,44,80
19089,1.0,1,1
19090,0.725,29,40
19091,0.875,7,8
19092,1.0,6,6
19093,0.1047,9,86
19094,0.6122,30,49
19095,0.5111,23,45
19096,0.4737,9,19
19097,0.3182,7,22
19098,0.6809,32,47
19099,0.5312,17,32
19100,0.7917,19,24
19101,0.5455,6,11
19102,1.0,8,8
19103,0.6,3,5
19104,0.88,44,50
19105,0.6818,15,22
19106,0.6,6,10
19107,0.3684,63,171
19108,0.8065,25,31
19109,0.8065,25,31
19110,0.7895,15,19
19111,0.75,27,36
19112,0.8462,11,13
19113,0.6667,4,6
19114,0.7931,23,29
19115,0.6667,4,6
19116,0.3333,1,3
19117,0.6333,19,30
19118,0.5,1,2
19119,0.8,12,15
19120,0.4667,14,30
19121,0.875,7,8
19122,0.65,13,20
19123,0.4516,14,31
19124,1.0,4,4
19125,0.5385,7,13
19126,0.7647,13,17
19127,0.3864,17,44
19128,0.8444,38,45
19129,0.8462,11,13
19130,0.8,8,10
19131,0.6364,14,22
19132,0.5,1,2
19133,0.4694,23,49
19134,0.5802,47,81
19135,1.0,5,5
19136,0.5658,43,76
19137,0.6349,80,126
19138,0.6667,18,27
19139,0.7143,20,28
19140,0.5952,25,42
19141,0.5,15,30
19142,0.5455,18,33
19143,0.8571,72,84
19144,0.5455,12,22
19145,0.5,2,4
19146,0.6667,2,3
19147,0.4267,32,75
19148,0.6875,22,32
19149,0.625,15,24
19150,1.0,2,2
19151,0.5932,35,59
19152,0.5732,94,164
19153,0.9091,10,11
19155,0.5968,37,62
19156,0.7429,26,35
19157,0.8235,14,17
19158,0.5556,30,54
19159,0.6857,24,35
19160,0.7931,46,58
19161,1.0,9,9
19162,0.3544,73,206
19163,0.5189,55,106
19164,0.5152,17,33
19165,0.6316,12,19
19166,0.9091,20,22
19167,0.5185,14,27
19168,0.2632,25,95
19169,0.4375,14,32
19170,0.5238,22,42
19171,0.4783,33,69
19172,0.875,7,8
19173,0.4545,5,11
19174,0.6471,44,68
19175,0.1944,14,72
19176,0.3729,22,59
19177,0.7586,22,29
19178,0.75,6,8
19179,0.8,8,10
19180,0.4348,30,69
19181,0.5918,29,49
19182,0.75,15,20
19183,0.8788,29,33
19184,0.3659,45,123
19185,0.6667,2,3
19186,0.625,5,8
19187,0.434,23,53
19188,0.0,0,1
19189,0.8571,12,14
19190,0.7273,8,11
19191,0.1389,5,36
19192,0.5,13,26
19193,0.3243,12,37
19194,1.0,1,1
19195,0.65,13,20
19196,0.7727,17,22
19197,0.6957,32,46
19198,0.6333,38,60
19199,0.3256,14,43
19200,0.875,21,24
19201,0.45,9,20
19202,0.8621,50,58
19203,0.5714,12,21
19204,0.7143,5,7
19205,0.75,9,12
19206,0.6562,21,32
19207,0.5476,23,42
19208,0.875,7,8
19209,0.8889,8,9
19210,0.34,17,50
19211,0.3333,1,3
19212,0.2923,38,130
19213,0.7755,38,49
19214,0.4167,10,24
19215,0.8571,6,7
19216,0.3333,1,3
19217,0.9333,14,15
19218,0.7143,5,7
19219,0.5,6,12
19220,0.4783,11,23
19221,0.8571,12,14
19222,0.4615,30,65
19223,0.74,74,100
19224,1.0,3,3
19225,0.8333,5,6
19226,0.3962,21,53
19227,0.383,18,47
19228,0.914,170,186
19229,0.2889,13,45
19230,0.6786,19,28
19231,0.75,90,120
19232,0.6,3,5
19233,0.6667,4,6
19234,0.8182,18,22
19235,0.561,46,82
19236,0.5116,22,43
19237,0.5833,7,12
19238,1.0,2,2
19239,0.4783,11,23
19240,0.75,18,24
19241,1.0,3,3
19242,0.3097,83,268
19243,0.26,13,50
19244,0.3333,1,3
19245,0.9524,20,21
19246,0.5,5,10
19247,0.75,30,40
19248,0.6509,69,106
19249,0.6562,21,32
19250,1.0,6,6
19251,0.7083,17,24
19252,0.7273,32,44
19253,0.2308,6,26
19254,1.0,2,2
19255,0.75,6,8
19256,0.4167,10,24
19257,0.8182,9,11
19258,0.4587,50,109
19259,0.4286,3,7
19260,0.5,8,16
19261,0.6437,112,174
19262,0.3636,4,11
19263,0.25,2,8
19264,0.5,2,4
19265,0.5125,41,80
19266,0.5294,9,17
19267,0.875,7,8
19268,0.2632,5,19
19269,0.6667,8,12
19270,0.7083,34,48
19271,0.5152,17,33
19272,1.0,4,4
19273,0.3333,4,12
19274,0.6,3,5
19275,0.4054,15,37
19276,1.0,6,6
19277,0.5417,26,48
19278,0.5909,13,22
19279,0.4599,63,137
19280,0.5938,19,32
19281,0.7429,26,35
19282,0.5,25,50
19283,0.2333,14,60
19284,1.0,19,19
19285,0.5932,35,59
19286,0.5217,24,46
19287,0.5,4,8
19288,0.6333,19,30
19289,0.3896,30,77
19290,0.712,89,125
19291,0.7857,33,42
19292,0.5,3,6
19293,0.7273,56,77
19294,0.7895,15,19
19295,1.0,4,4
19296,0.5405,20,37
19297,0.75,3,4
19298,1.0,5,5
19299,0.6226,33,53
19300,0.6667,6,9
19301,0.1778,8,45
19302,0.6667,4,6
19303,0.913,21,23
19304,1.0,3,3
19305,0.4425,50,113
19306,0.8182,9,11
19307,0.5714,4,7
19308,0.7,14,20
19309,0.5532,26,47
19310,0.8151,97,119
19311,0.125,1,8
19312,0.8571,6,7
19313,0.5254,31,59
19314,0.6667,12,18
19315,0.3333,6,18
19316,0.2333,14,60
19317,1.0,5,5
19318,0.3913,45,115
19319,0.68,17,25
19320,0.6667,14,21
19321,0.5882,10,17
19322,0.2821,22,78
19323,0.6667,18,27
19324,0.2778,15,54
19325,0.9,9,10
19326,0.7619,32,42
19327,0.7727,17,22
19328,0.619,13,21
19329,0.2642,14,53
19330,0.7778,21,27
19331,0.5385,14,26
19332,0.5,2,4
19333,0.6098,50,82
19334,0.9524,20,21
19335,0.7143,20,28
19336,0.7761,52,67
19337,0.4068,24,59
19338,0.7692,30,39
19339,0.5556,5,9
19340,0.2857,2,7
19341,0.5556,5,9
19342,0.7143,5,7
19343,1.0,12,12
19344,0.6111,33,54
19345,0.2268,22,97
19346,0.6211,59,95
19347,0.4762,10,21
19348,0.6818,15,22
19349,0.7143,5,7
19350,0.64,16,25
19351,0.6984,44,63
19352,0.25,1,4
19353,0.8333,10,12
19354,0.5385,14,26
19355,0.4348,20,46
19356,0.8636,19,22
19357,0.6806,49,72
19358,0.7273,40,55
19359,1.0,3,3
19360,0.6667,8,12
19361,0.9,18,20
19362,0.8333,10,12
19363,0.6829,28,41
19364,0.8,12,15
19365,0.5741,31,54
19366,0.8182,9,11
19367,1.0,1,1
19368,0.602,59,98
19369,0.1667,1,6
19370,0.7432,55,74
19371,0.4571,32,70
19372,1.0,2,2
19373,0.913,21,23
19374,0.5,7,14
19375,0.8261,19,23
19376,0.4118,7,17
19377,0.3333,70,210
19378,0.75,39,52
19379,0.5714,4,7
19380,0.3429,36,105
19381,0.4848,16,33
19382,0.4444,4,9
19383,0.5323,33,62
19384,0.72,18,25
19385,0.4203,29,69
19386,0.6897,20,29
19387,0.7692,20,26
19388,0.619,13,21
19389,0.4667,14,30
19390,0.7059,12,17
19391,0.375,3,8
19392,0.64,64,100
19393,0.7143,5,7
19394,0.25,1,4
19395,0.5556,5,9
19396,0.5385,7,13
19397,0.8333,5,6
19398,0.1,3,30
19399,0.3333,22,66
19400,0.5625,18,32
19401,0.3333,41,123
19402,0.9048,38,42
19403,0.25,5,20
19404,0.2564,20,78
19405,0.75,3,4
19406,0.5098,26,51
19407,0.6667,2,3
19408,0.6667,4,6
19409,0.2203,13,59
19410,0.4,4,10
19411,0.6,6,10
19412,0.25,2,8
19413,0.9286,13,14
19414,0.6606,72,109
19415,0.5,5,10
19416,0.7436,29,39
19417,1.0,21,21
19418,0.9231,12,13
19419,0.75,6,8
19420,0.5682,25,44
19421,0.55,33,60
19422,0.3421,13,38
19423,0.6316,12,19
19424,0.6667,2,3
19425,0.6176,21,34
19426,0.6,6,10
19427,0.8462,33,39
19428,0.5,1,2
19429,0.5789,11,19
19430,0.7,7,10
19431,0.3333,29,87
19432,0.6,6,10
19433,0.5862,17,29
19434,0.6737,64,95
19435,0.7105,27,38
19436,0.8889,8,9
19437,0.4,2,5
19438,0.625,30,48
19439,0.66,33,50
19440,0.5645,35,62
19441,0.7,7,10
19442,0.4,6,15
19443,0.8462,11,13
19444,0.875,14,16
19445,0.8462,11,13
19446,0.3171,13,41
19447,0.6147,67,109
19448,1.0,10,10
19449,0.5,20,40
19450,0.9091,10,11
19451,0.5,14,28
19452,0.8333,5,6
19453,0.75,18,24
19454,0.875,7,8
19455,0.5893,33,56
19456,0.0,0,2
19457,0.7846,51,65
19458,0.4074,11,27
19459,0.8333,5,6
19460,0.6357,82,129
19461,0.7561,31,41
19462,0.5,5,10
19463,0.5795,51,88
19464,0.75,3,4
19465,0.9333,14,15
19466,0.4118,7,17
19467,0.425,17,40
19468,0.5676,21,37
19469,0.3636,4,11
19470,0.8333,25,30
19471,0.9474,18,19
19472,0.8095,17,21
19473,0.7677,76,99
19474,0.7143,20,28
19475,0.2857,2,7
19476,0.7778,7,9
19477,0.6429,63,98
19478,0.6111,33,54
19479,0.75,3,4
19480,0.3188,22,69
19481,0.5,11,22
19482,0.8333,20,24
19483,0.6957,32,46
19484,0.2857,2,7
19485,0.8333,5,6
19486,1.0,1,1
19487,0.6897,20,29
19488,0.5,15,30
19489,0.8182,18,22
19490,0.1111,1,9
19491,0.8696,40,46
19492,0.75,3,4
19493,0.5568,49,88
19494,0.3947,15,38
19495,0.5,8,16
19496,0.6383,60,94
19497,0.66,33,50
19498,0.6,3,5
19499,0.5741,31,54
19500,0.6061,20,33
19501,0.6667,36,54
19502,0.5556,20,36
19503,0.6364,14,22
19504,0.6667,16,24
19505,0.5856,65,111
19506,0.8298,39,47
19507,0.6667,2,3
19508,0.6538,17,26
19509,0.25,1,4
19510,0.8529,29,34
19511,0.8846,23,26
19512,0.8,16,20
19513,0.6567,44,67
19514,0.5,2,4
19515,0.6471,44,68
19516,0.2211,21,95
19517,0.8182,9,11
19518,0.6667,8,12
19519,1.0,9,9
19520,0.6875,11,16
19521,0.7381,62,84
19522,0.52,91,175
19523,0.4348,10,23
19524,0.6562,21,32
19525,0.0,0,4
19526,1.0,6,6
19527,0.65,26,40
19528,0.386,83,215
19529,0.2908,82,282
19530,0.5896,102,173
19531,0.5932,35,59
19532,0.2857,2,7
19533,0.8889,8,9
19534,1.0,17,17
19535,0.5195,40,77
19536,0.6364,7,11
19537,0.4884,21,43
19538,0.5,9,18
19539,0.6944,25,36
19540,0.4175,43,103
19541,0.5758,38,66
19542,1.0,1,1
19543,0.75,3,4
19544,0.4762,10,21
19545,0.8,12,15
19546,0.3294,56,170
19547,0.1667,1,6
19548,0.3,3,10
19549,0.3529,6,17
19550,0.6923,36,52
19551,0.0,0,3
19552,0.4,10,25
19553,0.4048,51,126
19554,1.0,5,5
19555,0.6316,12,19
19556,0.8621,50,58
19557,0.9375,15,16
19558,0.5658,43,76
19559,0.0,0,2
19560,0.7403,57,77
19561,0.6111,11,18
19562,0.6389,23,36
19563,0.6957,16,23
19564,0.7143,25,35
19565,0.8571,24,28
19566,0.7556,34,45
19567,1.0,14,14
19568,0.0,0,1
19569,0.4,10,25
19570,0.8,8,10
19571,0.3,3,10
19572,0.7143,5,7
19573,0.7714,54,70
19574,0.9016,110,122
19575,0.8387,52,62
19576,0.6222,28,45
19577,0.5882,20,34
19578,0.7674,33,43
19579,0.4462,29,65
19580,0.75,3,4
19581,0.6957,16,23
19582,0.9333,14,15
19583,0.8421,32,38
19584,0.5091,28,55
19585,0.5,16,32
19586,0.8462,11,13
19587,0.7273,8,11
19588,0.5714,8,14
19589,0.7143,10,14
19590,0.6374,116,182
19591,0.3833,23,60
19592,0.5714,4,7
19593,1.0,2,2
19594,0.0,0,1
19595,0.75,6,8
19596,0.5806,18,31
19597,0.9556,43,45
19598,0.5215,85,163
19599,0.7391,34,46
19600,0.4286,3,7
19601,0.7778,7,9
19602,0.4509,78,173
19603,0.6341,26,41
19604,0.625,5,8
19605,1.0,5,5
19606,0.5,2,4
19607,0.75,9,12
19608,0.4286,3,7
19609,0.6667,8,12
19610,0.4783,11,23
19611,0.625,5,8
19612,1.0,32,32
19613,0.2143,21,98
19614,1.0,1,1
19615,0.4615,18,39
19616,0.5,2,4
19617,0.6923,81,117
19618,0.25,1,4
19619,0.5652,26,46
19620,0.6667,2,3
19621,0.6796,70,103
19622,0.3457,28,81
19623,0.9091,20,22
19624,0.7273,32,44
19625,0.5,8,16
19627,0.8333,5,6
19628,0.6842,13,19
19629,0.5111,23,45
19630,0.4459,70,157
19631,0.4754,29,61
19632,0.3404,32,94
19633,0.8462,11,13
19634,0.7073,29,41
19635,0.871,54,62
19636,0.0,0,2
19637,0.75,3,4
19638,0.7059,12,17
19639,0.8571,6,7
19640,0.5091,28,55
19641,0.1111,1,9
19642,0.6364,21,33
19643,0.8958,43,48
19644,0.64,16,25
19645,0.2963,24,81
19646,0.6842,26,38
19647,1.0,16,16
19648,0.5909,13,22
19649,0.6667,2,3
19650,0.5263,20,38
19651,0.6098,25,41
19652,1.0,2,2
19653,0.4773,21,44
19654,0.7368,14,19
19655,0.5072,35,69
19656,0.375,6,16
19657,0.3071,39,127
19658,1.0,1,1
19659,0.5,2,4
19660,0.8,8,10
19661,0.9333,14,15
19662,0.5714,4,7
19663,0.8,8,10
19664,0.1884,39,207
19665,1.0,8,8
19666,0.6,30,50
19667,0.6061,20,33
19668,1.0,7,7
19669,0.8333,15,18
19670,0.9302,40,43
19671,0.3333,1,3
19672,0.6667,4,6
19673,1.0,1,1
19674,0.5556,10,18
19675,0.5,2,4
19676,1.0,7,7
19677,0.3871,24,62
19678,0.4706,8,17
19679,0.6,3,5
19680,0.3,3,10
19681,0.4545,15,33
19682,0.8333,5,6
19683,1.0,3,3
19684,0.3333,1,3
19685,0.5319,25,47
19686,1.0,3,3
19687,0.925,37,40
19688,0.3571,30,84
19689,1.0,4,4
19690,0.6486,24,37
19691,0.9394,31,33
19692,0.3333,1,3
19693,0.7857,11,14
19694,0.8387,26,31
19695,0.92,23,25
19696,0.8846,23,26
19697,0.697,23,33
19698,0.8824,15,17
19699,0.4,12,30
19700,0.5714,4,7
19701,0.2952,49,166
19702,1.0,7,7
19703,0.8,4,5
19704,0.5484,34,62
19705,0.6111,11,18
19706,0.3017,35,116
19707,0.8293,34,41
19708,0.8462,11,13
19709,0.3333,1,3
19710,0.75,6,8
19711,0.5333,80,150
19712,0.6667,18,27
19713,0.6111,11,18
19714,0.8704,47,54
19715,0.4,2,5
19716,0.3538,46,130
19717,0.3333,2,6
19718,0.75,21,28
19719,0.3077,8,26
19720,0.434,23,53
19721,0.3333,2,6
19722,0.5372,65,121
19723,0.5714,4,7
19724,0.5221,59,113
19725,0.7273,8,11
19726,0.7143,10,14
